latitude,longitude,html,popup,icon,type
41.417797804856086,1.5186989307403564,<a href='/ca/pontons-cementiri'><span class='titol'>Pontons - Alt PenedÃ¨s</span><span class='punt'>Cementiri de Pontons</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.651350732638456,1.1746841669082642,<a href='/ca/talladell-cementiri'><span class='titol'>Talladell - Urgell</span><span class='punt'>Cementiri de Talladell</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.5008565,1.0756464,<a href='/ca/omells-de-na-gaia-fora-cementiri'><span class='titol'>Omells de Na Gaia - Urgell</span><span class='punt'>Omells de na Gaia: Terme municipal</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.4288637,0.9736408,<a href='/ca/vinaixa-carretera-lleida-a-tarragona'><span class='titol'>Vinaixa - Garrigues</span><span class='punt'>Vinaixa: Carretera Lleida a Tarragona</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.54356751197856,0.9230393171310425,<a href='/ca/arbeca-cementiri'><span class='titol'>Arbeca - Garrigues</span><span class='punt'>Cementiri d'Arbeca</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.50343510361136,0.7665753364562988,<a href='/ca/castelldans-cementiri-i-al-voltant'><span class='titol'>Castelldans - Garrigues</span><span class='punt'>Cementiri i voltants de Castelldans</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.37996435957998,0.35823047161102295,<a href='/ca/granja-descarp-finca-particular'><span class='titol'>Granja d'Escarp - SegriÃ </span><span class='punt'>Granja d'Escarp: Finca particular</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.45121872884739,0.42263031005859375,<a href='/ca/seros-plana-de-la-paueta'><span class='titol'>SerÃ²s - SegriÃ </span><span class='punt'>SerÃ²s: Plana de la Paueta</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.47503319873443,0.4143047332763672,<a href='/ca/seros-tossal-de-folies-o-de-la-maneta'><span class='titol'>SerÃ²s - SegriÃ </span><span class='punt'>SerÃ²s: Tossal de folies o de la Maneta</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.5337871,0.4879092,<a href='/ca/soses-fora-cementiri-indeterminat'><span class='titol'>Soses - SegriÃ </span><span class='punt'>Soses: Terme municipal</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.51760327027636,2.050575613975525,<a href='/ca/sant-quirze-del-valles-a-la-carena-del-parallamps'><span class='titol'>Sant Quirze del VallÃ¨s - VallÃ¨s Occidental</span><span class='punt'>Sant Quirze del VallÃ¨s: La carena del Parallamps</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
